Team1_Pyth,Team1_Luck,Team1_SOS_Pyth,Team1_NCSOS_Pyth,Team2_Pyth,Team2_Luck,Team2_SOS_Pyth,Team2_NCSOS_Pyth
29.44,-0.014,11.65,-4.94,24.47,0.002,8.61,-6.04
29.44,-0.014,11.65,-4.94,13.37,0.078,4.95,3.11
29.44,-0.014,11.65,-4.94,23.68,-0.026,13.57,3.56
29.44,-0.014,11.65,-4.94,20.72,0.06,1.37,8.41
29.44,-0.014,11.65,-4.94,8.58,0.057,-1.53,-1.9
31.36,-0.006999999999999999,13.58,3.15,14.46,0.08199999999999999,12.07,-2.78
31.36,-0.006999999999999999,13.58,3.15,15.09,-0.018000000000000002,8.69,-0.77
31.36,-0.006999999999999999,13.58,3.15,20.68,-0.027000000000000003,10.46,2.49
31.36,-0.006999999999999999,13.58,3.15,3.55,0.057,-6.59,4.46
31.36,-0.006999999999999999,13.58,3.15,13.34,0.033,-4.77,-1.01
31.36,-0.006999999999999999,13.58,3.15,-3.2,0.052000000000000005,-3.07,3.73
31.36,-0.006999999999999999,13.58,3.15,6.56,-0.008,-4.29,-2.62
31.36,-0.006999999999999999,13.58,3.15,-11.89,0.004,-12.17,1.47
31.36,-0.006999999999999999,13.58,3.15,18.92,0.039,1.38,1.99
31.36,-0.006999999999999999,13.58,3.15,13.59,0.061,-3.52,-2.94
31.36,-0.006999999999999999,13.58,3.15,29.17,0.024,13.68,5.77
31.36,-0.006999999999999999,13.58,3.15,8.74,0.023,-0.8,6.95
31.36,-0.006999999999999999,13.58,3.15,15.08,0.005,11.63,-2.69
31.36,-0.006999999999999999,13.58,3.15,15.54,0.031,12.63,7.84
31.36,-0.006999999999999999,13.58,3.15,5.58,0.055,-2.37,-5.71
31.36,-0.006999999999999999,13.58,3.15,15.15,-0.039,4.1,0.26
31.36,-0.006999999999999999,13.58,3.15,-4.31,0.07400000000000001,-8.25,6.55
31.36,-0.006999999999999999,13.58,3.15,26.05,-0.012,13.04,4.33
31.36,-0.006999999999999999,13.58,3.15,12.91,0.022,9.42,4.43
31.36,-0.006999999999999999,13.58,3.15,8.75,0.071,5.92,-6.09
31.36,-0.006999999999999999,13.58,3.15,6.27,0.045,0.37,-1.05
31.36,-0.006999999999999999,13.58,3.15,17.71,-0.033,3.63,-0.39
31.36,-0.006999999999999999,13.58,3.15,16.3,0.005,10.06,0.49
31.36,-0.006999999999999999,13.58,3.15,9.39,0.065,3.81,-0.63
31.36,-0.006999999999999999,13.58,3.15,26.98,0.038,10.58,1.36
31.36,-0.006999999999999999,13.58,3.15,26.75,0.004,8.31,-5.01
31.36,-0.006999999999999999,13.58,3.15,9.46,0.097,-3.93,1.82
31.36,-0.006999999999999999,13.58,3.15,14.58,0.029,3.61,-3.42
31.36,-0.006999999999999999,13.58,3.15,16.62,0.006999999999999999,0.01,1.14
31.36,-0.006999999999999999,13.58,3.15,15.69,0.004,1.15,3.49
31.36,-0.006999999999999999,13.58,3.15,8.71,0.056,-6.01,3.52
31.36,-0.006999999999999999,13.58,3.15,18.77,0.017,8.21,3.61
31.36,-0.006999999999999999,13.58,3.15,35.66,0.024,10.51,-2.82
31.36,-0.006999999999999999,13.58,3.15,24.47,0.002,8.61,-6.04
31.36,-0.006999999999999999,13.58,3.15,13.37,0.078,4.95,3.11
31.36,-0.006999999999999999,13.58,3.15,23.68,-0.026,13.57,3.56
31.36,-0.006999999999999999,13.58,3.15,20.72,0.06,1.37,8.41
31.36,-0.006999999999999999,13.58,3.15,8.58,0.057,-1.53,-1.9
14.46,0.08199999999999999,12.07,-2.78,15.09,-0.018000000000000002,8.69,-0.77
14.46,0.08199999999999999,12.07,-2.78,20.68,-0.027000000000000003,10.46,2.49
14.46,0.08199999999999999,12.07,-2.78,3.55,0.057,-6.59,4.46
14.46,0.08199999999999999,12.07,-2.78,13.34,0.033,-4.77,-1.01
14.46,0.08199999999999999,12.07,-2.78,-3.2,0.052000000000000005,-3.07,3.73
14.46,0.08199999999999999,12.07,-2.78,6.56,-0.008,-4.29,-2.62
14.46,0.08199999999999999,12.07,-2.78,-11.89,0.004,-12.17,1.47
14.46,0.08199999999999999,12.07,-2.78,18.92,0.039,1.38,1.99
14.46,0.08199999999999999,12.07,-2.78,13.59,0.061,-3.52,-2.94
14.46,0.08199999999999999,12.07,-2.78,29.17,0.024,13.68,5.77
14.46,0.08199999999999999,12.07,-2.78,8.74,0.023,-0.8,6.95
14.46,0.08199999999999999,12.07,-2.78,15.08,0.005,11.63,-2.69
14.46,0.08199999999999999,12.07,-2.78,15.54,0.031,12.63,7.84
14.46,0.08199999999999999,12.07,-2.78,5.58,0.055,-2.37,-5.71
14.46,0.08199999999999999,12.07,-2.78,15.15,-0.039,4.1,0.26
14.46,0.08199999999999999,12.07,-2.78,-4.31,0.07400000000000001,-8.25,6.55
14.46,0.08199999999999999,12.07,-2.78,26.05,-0.012,13.04,4.33
14.46,0.08199999999999999,12.07,-2.78,12.91,0.022,9.42,4.43
14.46,0.08199999999999999,12.07,-2.78,8.75,0.071,5.92,-6.09
14.46,0.08199999999999999,12.07,-2.78,6.27,0.045,0.37,-1.05
14.46,0.08199999999999999,12.07,-2.78,17.71,-0.033,3.63,-0.39
14.46,0.08199999999999999,12.07,-2.78,16.3,0.005,10.06,0.49
14.46,0.08199999999999999,12.07,-2.78,9.39,0.065,3.81,-0.63
14.46,0.08199999999999999,12.07,-2.78,26.98,0.038,10.58,1.36
14.46,0.08199999999999999,12.07,-2.78,26.75,0.004,8.31,-5.01
14.46,0.08199999999999999,12.07,-2.78,9.46,0.097,-3.93,1.82
14.46,0.08199999999999999,12.07,-2.78,14.58,0.029,3.61,-3.42
14.46,0.08199999999999999,12.07,-2.78,16.62,0.006999999999999999,0.01,1.14
14.46,0.08199999999999999,12.07,-2.78,15.69,0.004,1.15,3.49
14.46,0.08199999999999999,12.07,-2.78,8.71,0.056,-6.01,3.52
14.46,0.08199999999999999,12.07,-2.78,18.77,0.017,8.21,3.61
14.46,0.08199999999999999,12.07,-2.78,35.66,0.024,10.51,-2.82
14.46,0.08199999999999999,12.07,-2.78,24.47,0.002,8.61,-6.04
14.46,0.08199999999999999,12.07,-2.78,13.37,0.078,4.95,3.11
14.46,0.08199999999999999,12.07,-2.78,23.68,-0.026,13.57,3.56
14.46,0.08199999999999999,12.07,-2.78,20.72,0.06,1.37,8.41
14.46,0.08199999999999999,12.07,-2.78,8.58,0.057,-1.53,-1.9
15.09,-0.018000000000000002,8.69,-0.77,20.68,-0.027000000000000003,10.46,2.49
15.09,-0.018000000000000002,8.69,-0.77,3.55,0.057,-6.59,4.46
15.09,-0.018000000000000002,8.69,-0.77,13.34,0.033,-4.77,-1.01
15.09,-0.018000000000000002,8.69,-0.77,-3.2,0.052000000000000005,-3.07,3.73
15.09,-0.018000000000000002,8.69,-0.77,6.56,-0.008,-4.29,-2.62
15.09,-0.018000000000000002,8.69,-0.77,-11.89,0.004,-12.17,1.47
15.09,-0.018000000000000002,8.69,-0.77,18.92,0.039,1.38,1.99
15.09,-0.018000000000000002,8.69,-0.77,13.59,0.061,-3.52,-2.94
15.09,-0.018000000000000002,8.69,-0.77,29.17,0.024,13.68,5.77
15.09,-0.018000000000000002,8.69,-0.77,8.74,0.023,-0.8,6.95
15.09,-0.018000000000000002,8.69,-0.77,15.08,0.005,11.63,-2.69
15.09,-0.018000000000000002,8.69,-0.77,15.54,0.031,12.63,7.84
15.09,-0.018000000000000002,8.69,-0.77,5.58,0.055,-2.37,-5.71
15.09,-0.018000000000000002,8.69,-0.77,15.15,-0.039,4.1,0.26
15.09,-0.018000000000000002,8.69,-0.77,-4.31,0.07400000000000001,-8.25,6.55
15.09,-0.018000000000000002,8.69,-0.77,26.05,-0.012,13.04,4.33
15.09,-0.018000000000000002,8.69,-0.77,12.91,0.022,9.42,4.43
15.09,-0.018000000000000002,8.69,-0.77,8.75,0.071,5.92,-6.09
15.09,-0.018000000000000002,8.69,-0.77,6.27,0.045,0.37,-1.05
15.09,-0.018000000000000002,8.69,-0.77,17.71,-0.033,3.63,-0.39
15.09,-0.018000000000000002,8.69,-0.77,16.3,0.005,10.06,0.49
15.09,-0.018000000000000002,8.69,-0.77,9.39,0.065,3.81,-0.63
15.09,-0.018000000000000002,8.69,-0.77,26.98,0.038,10.58,1.36
15.09,-0.018000000000000002,8.69,-0.77,26.75,0.004,8.31,-5.01
15.09,-0.018000000000000002,8.69,-0.77,9.46,0.097,-3.93,1.82
15.09,-0.018000000000000002,8.69,-0.77,14.58,0.029,3.61,-3.42
15.09,-0.018000000000000002,8.69,-0.77,16.62,0.006999999999999999,0.01,1.14
15.09,-0.018000000000000002,8.69,-0.77,15.69,0.004,1.15,3.49
15.09,-0.018000000000000002,8.69,-0.77,8.71,0.056,-6.01,3.52
15.09,-0.018000000000000002,8.69,-0.77,18.77,0.017,8.21,3.61
15.09,-0.018000000000000002,8.69,-0.77,35.66,0.024,10.51,-2.82
15.09,-0.018000000000000002,8.69,-0.77,24.47,0.002,8.61,-6.04
15.09,-0.018000000000000002,8.69,-0.77,13.37,0.078,4.95,3.11
15.09,-0.018000000000000002,8.69,-0.77,23.68,-0.026,13.57,3.56
15.09,-0.018000000000000002,8.69,-0.77,20.72,0.06,1.37,8.41
15.09,-0.018000000000000002,8.69,-0.77,8.58,0.057,-1.53,-1.9
20.68,-0.027000000000000003,10.46,2.49,3.55,0.057,-6.59,4.46
20.68,-0.027000000000000003,10.46,2.49,13.34,0.033,-4.77,-1.01
20.68,-0.027000000000000003,10.46,2.49,-3.2,0.052000000000000005,-3.07,3.73
20.68,-0.027000000000000003,10.46,2.49,6.56,-0.008,-4.29,-2.62
20.68,-0.027000000000000003,10.46,2.49,-11.89,0.004,-12.17,1.47
20.68,-0.027000000000000003,10.46,2.49,18.92,0.039,1.38,1.99
20.68,-0.027000000000000003,10.46,2.49,13.59,0.061,-3.52,-2.94
20.68,-0.027000000000000003,10.46,2.49,29.17,0.024,13.68,5.77
20.68,-0.027000000000000003,10.46,2.49,8.74,0.023,-0.8,6.95
20.68,-0.027000000000000003,10.46,2.49,15.08,0.005,11.63,-2.69
20.68,-0.027000000000000003,10.46,2.49,15.54,0.031,12.63,7.84
20.68,-0.027000000000000003,10.46,2.49,5.58,0.055,-2.37,-5.71
20.68,-0.027000000000000003,10.46,2.49,15.15,-0.039,4.1,0.26
20.68,-0.027000000000000003,10.46,2.49,-4.31,0.07400000000000001,-8.25,6.55
20.68,-0.027000000000000003,10.46,2.49,26.05,-0.012,13.04,4.33
20.68,-0.027000000000000003,10.46,2.49,12.91,0.022,9.42,4.43
20.68,-0.027000000000000003,10.46,2.49,8.75,0.071,5.92,-6.09
20.68,-0.027000000000000003,10.46,2.49,6.27,0.045,0.37,-1.05
20.68,-0.027000000000000003,10.46,2.49,17.71,-0.033,3.63,-0.39
20.68,-0.027000000000000003,10.46,2.49,16.3,0.005,10.06,0.49
20.68,-0.027000000000000003,10.46,2.49,9.39,0.065,3.81,-0.63
20.68,-0.027000000000000003,10.46,2.49,26.98,0.038,10.58,1.36
20.68,-0.027000000000000003,10.46,2.49,26.75,0.004,8.31,-5.01
20.68,-0.027000000000000003,10.46,2.49,9.46,0.097,-3.93,1.82
20.68,-0.027000000000000003,10.46,2.49,14.58,0.029,3.61,-3.42
20.68,-0.027000000000000003,10.46,2.49,16.62,0.006999999999999999,0.01,1.14
20.68,-0.027000000000000003,10.46,2.49,15.69,0.004,1.15,3.49
20.68,-0.027000000000000003,10.46,2.49,8.71,0.056,-6.01,3.52
20.68,-0.027000000000000003,10.46,2.49,18.77,0.017,8.21,3.61
20.68,-0.027000000000000003,10.46,2.49,35.66,0.024,10.51,-2.82
20.68,-0.027000000000000003,10.46,2.49,24.47,0.002,8.61,-6.04
20.68,-0.027000000000000003,10.46,2.49,13.37,0.078,4.95,3.11
20.68,-0.027000000000000003,10.46,2.49,23.68,-0.026,13.57,3.56
20.68,-0.027000000000000003,10.46,2.49,20.72,0.06,1.37,8.41
20.68,-0.027000000000000003,10.46,2.49,8.58,0.057,-1.53,-1.9
3.55,0.057,-6.59,4.46,13.34,0.033,-4.77,-1.01
3.55,0.057,-6.59,4.46,-3.2,0.052000000000000005,-3.07,3.73
3.55,0.057,-6.59,4.46,6.56,-0.008,-4.29,-2.62
3.55,0.057,-6.59,4.46,-11.89,0.004,-12.17,1.47
3.55,0.057,-6.59,4.46,18.92,0.039,1.38,1.99
3.55,0.057,-6.59,4.46,13.59,0.061,-3.52,-2.94
3.55,0.057,-6.59,4.46,29.17,0.024,13.68,5.77
3.55,0.057,-6.59,4.46,8.74,0.023,-0.8,6.95
3.55,0.057,-6.59,4.46,15.08,0.005,11.63,-2.69
3.55,0.057,-6.59,4.46,15.54,0.031,12.63,7.84
3.55,0.057,-6.59,4.46,5.58,0.055,-2.37,-5.71
3.55,0.057,-6.59,4.46,15.15,-0.039,4.1,0.26
3.55,0.057,-6.59,4.46,-4.31,0.07400000000000001,-8.25,6.55
3.55,0.057,-6.59,4.46,26.05,-0.012,13.04,4.33
3.55,0.057,-6.59,4.46,12.91,0.022,9.42,4.43
3.55,0.057,-6.59,4.46,8.75,0.071,5.92,-6.09
3.55,0.057,-6.59,4.46,6.27,0.045,0.37,-1.05
3.55,0.057,-6.59,4.46,17.71,-0.033,3.63,-0.39
3.55,0.057,-6.59,4.46,16.3,0.005,10.06,0.49
3.55,0.057,-6.59,4.46,9.39,0.065,3.81,-0.63
3.55,0.057,-6.59,4.46,26.98,0.038,10.58,1.36
3.55,0.057,-6.59,4.46,26.75,0.004,8.31,-5.01
3.55,0.057,-6.59,4.46,9.46,0.097,-3.93,1.82
3.55,0.057,-6.59,4.46,14.58,0.029,3.61,-3.42
3.55,0.057,-6.59,4.46,16.62,0.006999999999999999,0.01,1.14
3.55,0.057,-6.59,4.46,15.69,0.004,1.15,3.49
3.55,0.057,-6.59,4.46,8.71,0.056,-6.01,3.52
3.55,0.057,-6.59,4.46,18.77,0.017,8.21,3.61
3.55,0.057,-6.59,4.46,35.66,0.024,10.51,-2.82
3.55,0.057,-6.59,4.46,24.47,0.002,8.61,-6.04
3.55,0.057,-6.59,4.46,13.37,0.078,4.95,3.11
3.55,0.057,-6.59,4.46,23.68,-0.026,13.57,3.56
3.55,0.057,-6.59,4.46,20.72,0.06,1.37,8.41
3.55,0.057,-6.59,4.46,8.58,0.057,-1.53,-1.9
13.34,0.033,-4.77,-1.01,-3.2,0.052000000000000005,-3.07,3.73
13.34,0.033,-4.77,-1.01,6.56,-0.008,-4.29,-2.62
13.34,0.033,-4.77,-1.01,-11.89,0.004,-12.17,1.47
13.34,0.033,-4.77,-1.01,18.92,0.039,1.38,1.99
13.34,0.033,-4.77,-1.01,13.59,0.061,-3.52,-2.94
13.34,0.033,-4.77,-1.01,29.17,0.024,13.68,5.77
13.34,0.033,-4.77,-1.01,8.74,0.023,-0.8,6.95
13.34,0.033,-4.77,-1.01,15.08,0.005,11.63,-2.69
13.34,0.033,-4.77,-1.01,15.54,0.031,12.63,7.84
13.34,0.033,-4.77,-1.01,5.58,0.055,-2.37,-5.71
13.34,0.033,-4.77,-1.01,15.15,-0.039,4.1,0.26
13.34,0.033,-4.77,-1.01,-4.31,0.07400000000000001,-8.25,6.55
13.34,0.033,-4.77,-1.01,26.05,-0.012,13.04,4.33
13.34,0.033,-4.77,-1.01,12.91,0.022,9.42,4.43
13.34,0.033,-4.77,-1.01,8.75,0.071,5.92,-6.09
13.34,0.033,-4.77,-1.01,6.27,0.045,0.37,-1.05
13.34,0.033,-4.77,-1.01,17.71,-0.033,3.63,-0.39
13.34,0.033,-4.77,-1.01,16.3,0.005,10.06,0.49
13.34,0.033,-4.77,-1.01,9.39,0.065,3.81,-0.63
13.34,0.033,-4.77,-1.01,26.98,0.038,10.58,1.36
13.34,0.033,-4.77,-1.01,26.75,0.004,8.31,-5.01
13.34,0.033,-4.77,-1.01,9.46,0.097,-3.93,1.82
13.34,0.033,-4.77,-1.01,14.58,0.029,3.61,-3.42
13.34,0.033,-4.77,-1.01,16.62,0.006999999999999999,0.01,1.14
13.34,0.033,-4.77,-1.01,15.69,0.004,1.15,3.49
13.34,0.033,-4.77,-1.01,8.71,0.056,-6.01,3.52
13.34,0.033,-4.77,-1.01,18.77,0.017,8.21,3.61
13.34,0.033,-4.77,-1.01,35.66,0.024,10.51,-2.82
13.34,0.033,-4.77,-1.01,24.47,0.002,8.61,-6.04
13.34,0.033,-4.77,-1.01,13.37,0.078,4.95,3.11
13.34,0.033,-4.77,-1.01,23.68,-0.026,13.57,3.56
13.34,0.033,-4.77,-1.01,20.72,0.06,1.37,8.41
13.34,0.033,-4.77,-1.01,8.58,0.057,-1.53,-1.9
-3.2,0.052000000000000005,-3.07,3.73,6.56,-0.008,-4.29,-2.62
-3.2,0.052000000000000005,-3.07,3.73,-11.89,0.004,-12.17,1.47
-3.2,0.052000000000000005,-3.07,3.73,18.92,0.039,1.38,1.99
-3.2,0.052000000000000005,-3.07,3.73,13.59,0.061,-3.52,-2.94
-3.2,0.052000000000000005,-3.07,3.73,29.17,0.024,13.68,5.77
-3.2,0.052000000000000005,-3.07,3.73,8.74,0.023,-0.8,6.95
-3.2,0.052000000000000005,-3.07,3.73,15.08,0.005,11.63,-2.69
-3.2,0.052000000000000005,-3.07,3.73,15.54,0.031,12.63,7.84
-3.2,0.052000000000000005,-3.07,3.73,5.58,0.055,-2.37,-5.71
-3.2,0.052000000000000005,-3.07,3.73,15.15,-0.039,4.1,0.26
-3.2,0.052000000000000005,-3.07,3.73,-4.31,0.07400000000000001,-8.25,6.55
-3.2,0.052000000000000005,-3.07,3.73,26.05,-0.012,13.04,4.33
-3.2,0.052000000000000005,-3.07,3.73,12.91,0.022,9.42,4.43
-3.2,0.052000000000000005,-3.07,3.73,8.75,0.071,5.92,-6.09
-3.2,0.052000000000000005,-3.07,3.73,6.27,0.045,0.37,-1.05
-3.2,0.052000000000000005,-3.07,3.73,17.71,-0.033,3.63,-0.39
-3.2,0.052000000000000005,-3.07,3.73,16.3,0.005,10.06,0.49
-3.2,0.052000000000000005,-3.07,3.73,9.39,0.065,3.81,-0.63
-3.2,0.052000000000000005,-3.07,3.73,26.98,0.038,10.58,1.36
-3.2,0.052000000000000005,-3.07,3.73,26.75,0.004,8.31,-5.01
-3.2,0.052000000000000005,-3.07,3.73,9.46,0.097,-3.93,1.82
-3.2,0.052000000000000005,-3.07,3.73,14.58,0.029,3.61,-3.42
-3.2,0.052000000000000005,-3.07,3.73,16.62,0.006999999999999999,0.01,1.14
-3.2,0.052000000000000005,-3.07,3.73,15.69,0.004,1.15,3.49
-3.2,0.052000000000000005,-3.07,3.73,8.71,0.056,-6.01,3.52
-3.2,0.052000000000000005,-3.07,3.73,18.77,0.017,8.21,3.61
-3.2,0.052000000000000005,-3.07,3.73,35.66,0.024,10.51,-2.82
-3.2,0.052000000000000005,-3.07,3.73,24.47,0.002,8.61,-6.04
-3.2,0.052000000000000005,-3.07,3.73,13.37,0.078,4.95,3.11
-3.2,0.052000000000000005,-3.07,3.73,23.68,-0.026,13.57,3.56
-3.2,0.052000000000000005,-3.07,3.73,20.72,0.06,1.37,8.41
-3.2,0.052000000000000005,-3.07,3.73,8.58,0.057,-1.53,-1.9
6.56,-0.008,-4.29,-2.62,-11.89,0.004,-12.17,1.47
6.56,-0.008,-4.29,-2.62,18.92,0.039,1.38,1.99
6.56,-0.008,-4.29,-2.62,13.59,0.061,-3.52,-2.94
6.56,-0.008,-4.29,-2.62,29.17,0.024,13.68,5.77
6.56,-0.008,-4.29,-2.62,8.74,0.023,-0.8,6.95
6.56,-0.008,-4.29,-2.62,15.08,0.005,11.63,-2.69
6.56,-0.008,-4.29,-2.62,15.54,0.031,12.63,7.84
6.56,-0.008,-4.29,-2.62,5.58,0.055,-2.37,-5.71
6.56,-0.008,-4.29,-2.62,15.15,-0.039,4.1,0.26
6.56,-0.008,-4.29,-2.62,-4.31,0.07400000000000001,-8.25,6.55
6.56,-0.008,-4.29,-2.62,26.05,-0.012,13.04,4.33
6.56,-0.008,-4.29,-2.62,12.91,0.022,9.42,4.43
6.56,-0.008,-4.29,-2.62,8.75,0.071,5.92,-6.09
6.56,-0.008,-4.29,-2.62,6.27,0.045,0.37,-1.05
6.56,-0.008,-4.29,-2.62,17.71,-0.033,3.63,-0.39
6.56,-0.008,-4.29,-2.62,16.3,0.005,10.06,0.49
6.56,-0.008,-4.29,-2.62,9.39,0.065,3.81,-0.63
6.56,-0.008,-4.29,-2.62,26.98,0.038,10.58,1.36
6.56,-0.008,-4.29,-2.62,26.75,0.004,8.31,-5.01
6.56,-0.008,-4.29,-2.62,9.46,0.097,-3.93,1.82
6.56,-0.008,-4.29,-2.62,14.58,0.029,3.61,-3.42
6.56,-0.008,-4.29,-2.62,16.62,0.006999999999999999,0.01,1.14
6.56,-0.008,-4.29,-2.62,15.69,0.004,1.15,3.49
6.56,-0.008,-4.29,-2.62,8.71,0.056,-6.01,3.52
6.56,-0.008,-4.29,-2.62,18.77,0.017,8.21,3.61
6.56,-0.008,-4.29,-2.62,35.66,0.024,10.51,-2.82
6.56,-0.008,-4.29,-2.62,24.47,0.002,8.61,-6.04
6.56,-0.008,-4.29,-2.62,13.37,0.078,4.95,3.11
6.56,-0.008,-4.29,-2.62,23.68,-0.026,13.57,3.56
6.56,-0.008,-4.29,-2.62,20.72,0.06,1.37,8.41
6.56,-0.008,-4.29,-2.62,8.58,0.057,-1.53,-1.9
-11.89,0.004,-12.17,1.47,18.92,0.039,1.38,1.99
-11.89,0.004,-12.17,1.47,13.59,0.061,-3.52,-2.94
-11.89,0.004,-12.17,1.47,29.17,0.024,13.68,5.77
-11.89,0.004,-12.17,1.47,8.74,0.023,-0.8,6.95
-11.89,0.004,-12.17,1.47,15.08,0.005,11.63,-2.69
-11.89,0.004,-12.17,1.47,15.54,0.031,12.63,7.84
-11.89,0.004,-12.17,1.47,5.58,0.055,-2.37,-5.71
-11.89,0.004,-12.17,1.47,15.15,-0.039,4.1,0.26
-11.89,0.004,-12.17,1.47,-4.31,0.07400000000000001,-8.25,6.55
-11.89,0.004,-12.17,1.47,26.05,-0.012,13.04,4.33
-11.89,0.004,-12.17,1.47,12.91,0.022,9.42,4.43
-11.89,0.004,-12.17,1.47,8.75,0.071,5.92,-6.09
-11.89,0.004,-12.17,1.47,6.27,0.045,0.37,-1.05
-11.89,0.004,-12.17,1.47,17.71,-0.033,3.63,-0.39
-11.89,0.004,-12.17,1.47,16.3,0.005,10.06,0.49
-11.89,0.004,-12.17,1.47,9.39,0.065,3.81,-0.63
-11.89,0.004,-12.17,1.47,26.98,0.038,10.58,1.36
-11.89,0.004,-12.17,1.47,26.75,0.004,8.31,-5.01
-11.89,0.004,-12.17,1.47,9.46,0.097,-3.93,1.82
-11.89,0.004,-12.17,1.47,14.58,0.029,3.61,-3.42
-11.89,0.004,-12.17,1.47,16.62,0.006999999999999999,0.01,1.14
-11.89,0.004,-12.17,1.47,15.69,0.004,1.15,3.49
-11.89,0.004,-12.17,1.47,8.71,0.056,-6.01,3.52
-11.89,0.004,-12.17,1.47,18.77,0.017,8.21,3.61
-11.89,0.004,-12.17,1.47,35.66,0.024,10.51,-2.82
-11.89,0.004,-12.17,1.47,24.47,0.002,8.61,-6.04
-11.89,0.004,-12.17,1.47,13.37,0.078,4.95,3.11
-11.89,0.004,-12.17,1.47,23.68,-0.026,13.57,3.56
-11.89,0.004,-12.17,1.47,20.72,0.06,1.37,8.41
-11.89,0.004,-12.17,1.47,8.58,0.057,-1.53,-1.9
18.92,0.039,1.38,1.99,13.59,0.061,-3.52,-2.94
18.92,0.039,1.38,1.99,29.17,0.024,13.68,5.77
18.92,0.039,1.38,1.99,8.74,0.023,-0.8,6.95
18.92,0.039,1.38,1.99,15.08,0.005,11.63,-2.69
18.92,0.039,1.38,1.99,15.54,0.031,12.63,7.84
18.92,0.039,1.38,1.99,5.58,0.055,-2.37,-5.71
18.92,0.039,1.38,1.99,15.15,-0.039,4.1,0.26
18.92,0.039,1.38,1.99,-4.31,0.07400000000000001,-8.25,6.55
18.92,0.039,1.38,1.99,26.05,-0.012,13.04,4.33
18.92,0.039,1.38,1.99,12.91,0.022,9.42,4.43
18.92,0.039,1.38,1.99,8.75,0.071,5.92,-6.09
18.92,0.039,1.38,1.99,6.27,0.045,0.37,-1.05
18.92,0.039,1.38,1.99,17.71,-0.033,3.63,-0.39
18.92,0.039,1.38,1.99,16.3,0.005,10.06,0.49
18.92,0.039,1.38,1.99,9.39,0.065,3.81,-0.63
18.92,0.039,1.38,1.99,26.98,0.038,10.58,1.36
18.92,0.039,1.38,1.99,26.75,0.004,8.31,-5.01
18.92,0.039,1.38,1.99,9.46,0.097,-3.93,1.82
18.92,0.039,1.38,1.99,14.58,0.029,3.61,-3.42
18.92,0.039,1.38,1.99,16.62,0.006999999999999999,0.01,1.14
18.92,0.039,1.38,1.99,15.69,0.004,1.15,3.49
18.92,0.039,1.38,1.99,8.71,0.056,-6.01,3.52
18.92,0.039,1.38,1.99,18.77,0.017,8.21,3.61
18.92,0.039,1.38,1.99,35.66,0.024,10.51,-2.82
18.92,0.039,1.38,1.99,24.47,0.002,8.61,-6.04
18.92,0.039,1.38,1.99,13.37,0.078,4.95,3.11
18.92,0.039,1.38,1.99,23.68,-0.026,13.57,3.56
18.92,0.039,1.38,1.99,20.72,0.06,1.37,8.41
18.92,0.039,1.38,1.99,8.58,0.057,-1.53,-1.9
13.59,0.061,-3.52,-2.94,29.17,0.024,13.68,5.77
13.59,0.061,-3.52,-2.94,8.74,0.023,-0.8,6.95
13.59,0.061,-3.52,-2.94,15.08,0.005,11.63,-2.69
13.59,0.061,-3.52,-2.94,15.54,0.031,12.63,7.84
13.59,0.061,-3.52,-2.94,5.58,0.055,-2.37,-5.71
13.59,0.061,-3.52,-2.94,15.15,-0.039,4.1,0.26
13.59,0.061,-3.52,-2.94,-4.31,0.07400000000000001,-8.25,6.55
13.59,0.061,-3.52,-2.94,26.05,-0.012,13.04,4.33
13.59,0.061,-3.52,-2.94,12.91,0.022,9.42,4.43
13.59,0.061,-3.52,-2.94,8.75,0.071,5.92,-6.09
13.59,0.061,-3.52,-2.94,6.27,0.045,0.37,-1.05
13.59,0.061,-3.52,-2.94,17.71,-0.033,3.63,-0.39
13.59,0.061,-3.52,-2.94,16.3,0.005,10.06,0.49
13.59,0.061,-3.52,-2.94,9.39,0.065,3.81,-0.63
13.59,0.061,-3.52,-2.94,26.98,0.038,10.58,1.36
13.59,0.061,-3.52,-2.94,26.75,0.004,8.31,-5.01
13.59,0.061,-3.52,-2.94,9.46,0.097,-3.93,1.82
13.59,0.061,-3.52,-2.94,14.58,0.029,3.61,-3.42
13.59,0.061,-3.52,-2.94,16.62,0.006999999999999999,0.01,1.14
13.59,0.061,-3.52,-2.94,15.69,0.004,1.15,3.49
13.59,0.061,-3.52,-2.94,8.71,0.056,-6.01,3.52
13.59,0.061,-3.52,-2.94,18.77,0.017,8.21,3.61
13.59,0.061,-3.52,-2.94,35.66,0.024,10.51,-2.82
13.59,0.061,-3.52,-2.94,24.47,0.002,8.61,-6.04
13.59,0.061,-3.52,-2.94,13.37,0.078,4.95,3.11
13.59,0.061,-3.52,-2.94,23.68,-0.026,13.57,3.56
13.59,0.061,-3.52,-2.94,20.72,0.06,1.37,8.41
13.59,0.061,-3.52,-2.94,8.58,0.057,-1.53,-1.9
29.17,0.024,13.68,5.77,8.74,0.023,-0.8,6.95
29.17,0.024,13.68,5.77,15.08,0.005,11.63,-2.69
29.17,0.024,13.68,5.77,15.54,0.031,12.63,7.84
29.17,0.024,13.68,5.77,5.58,0.055,-2.37,-5.71
29.17,0.024,13.68,5.77,15.15,-0.039,4.1,0.26
